 SOUID,    DATE,   HU, Q_HU
101002,20010929,   73,    0
101002,20010930,   72,    0
101002,20011001,   71,    0
101002,20011002,   68,    0
101002,20011003,   70,    0
101002,20011004,   60,    0
101002,20011005,   60,    0
101002,20011006,   90,    0
101002,20011007,   76,    0
101002,20011008,   86,    0
101002,20011009,   69,    0
101002,20011010,   56,    0
101002,20011011,   69,    0
101002,20011012,   87,    0
101002,20011013,   82,    0
101002,20011014,   80,    0
101002,20011015,   76,    0
101002,20011016,   71,    0
101002,20011017,   79,    0
101002,20011018,   90,    0
101002,20011019,   93,    0
101002,20011020,   90,    0
101002,20011021,   85,    0
101002,20011022,   76,    0
101002,20011023,   73,    0
101002,20011024,   77,    0
101002,20011025,   74,    0
101002,20011026,   74,    0
101002,20011027,   77,    0
101002,20011028,   64,    0
101002,20011029,   56,    0
101002,20011030,   58,    0
101002,20011031,   60,    0
101002,20011101,   52,    0
101002,20011102,   44,    0
101002,20011103,   61,    0
101002,20011104,   84,    0
101002,20011105,   72,    0
101002,20011106,   67,    0
101002,20011107,   59,    0
101002,20011108,   60,    0
101002,20011109,   48,    0
101002,20011110,   27,    0
101002,20011111,   45,    0
101002,20011112,   57,    0
101002,20011113,   60,    0
101002,20011114,   45,    0
101002,20011115,   67,    0
101002,20011116,   66,    0
101002,20011117,   78,    0
101002,20011118,   81,    0
101002,20011119,   76,    0
101002,20011120,   72,    0
101002,20011121,   62,    0
101002,20011122,   54,    0
101002,20011123,   50,    0
101002,20011124,   63,    0
101002,20011125,   67,    0
101002,20011126,   78,    0
101002,20011127,   70,    0
101002,20011128,   63,    0
101002,20011129,   76,    0
101002,20011130,   74,    0
101002,20011201,   92,    0
101002,20011202,   80,    0
101002,20011203,   74,    0
101002,20011204,   86,    0
101002,20011205,   82,    0
101002,20011206,   65,    0
101002,20011207,   70,    0
101002,20011208,   69,    0
101002,20011209,   73,    0
101002,20011210,   67,    0
101002,20011211,   66,    0
101002,20011212,   66,    0
101002,20011213,   72,    0
101002,20011214,   64,    0
101002,20011215,   45,    0
101002,20011216,   60,    0
101002,20011217,   49,    0
101002,20011218,   58,    0
101002,20011219,   58,    0
101002,20011220,   67,    0
101002,20011221,   60,    0
101002,20011222,   76,    0
101002,20011223,   85,    0
101002,20011224,   46,    0
101002,20011225,   58,    0
101002,20011226,   84,    0
101002,20011227,   80,    0
101002,20011228,   82,    0
101002,20011229,   87,    0
101002,20011230,   88,    0
101002,20011231,   91,    0
101002,20020101,   86,    0
101002,20020102,   89,    0
101002,20020103,   92,    0
101002,20020104,   80,    0
101002,20020105,   71,    0
101002,20020106,   68,    0
101002,20020107,   70,    0
101002,20020108,   66,    0
101002,20020109,   70,    0
101002,20020110,   76,    0
101002,20020111,   79,    0
101002,20020112,   80,    0
101002,20020113,   92,    0
101002,20020114,   87,    0
101002,20020115,   88,    0
101002,20020116,   76,    0
101002,20020117,   75,    0
101002,20020118,   78,    0
101002,20020119,   77,    0
101002,20020120,   75,    0
101002,20020121,   76,    0
101002,20020122,   86,    0
101002,20020123,   90,    0
101002,20020124,   68,    0
101002,20020125,   84,    0
101002,20020126,   85,    0
101002,20020127,   77,    0
101002,20020128,   78,    0
101002,20020129,   65,    0
101002,20020130,   55,    0
101002,20020131,   71,    0
101002,20020201,   70,    0
101002,20020202,   56,    0
101002,20020203,   63,    0
101002,20020204,   83,    0
101002,20020205,   89,    0
101002,20020206,   58,    0
101002,20020207,   62,    0
101002,20020208,   75,    0
101002,20020209,   80,    0
101002,20020210,   87,    0
101002,20020211,   82,    0
101002,20020212,   74,    0
101002,20020213,   67,    0
101002,20020214,   48,    0
101002,20020215,   50,    0
101002,20020216,   54,    0
101002,20020217,   62,    0
101002,20020218,   58,    0
101002,20020219,   51,    0
101002,20020220,   54,    0
101002,20020221,   58,    0
101002,20020222,   55,    0
101002,20020223,   64,    0
101002,20020224,   56,    0
101002,20020225,   62,    0
101002,20020226,   75,    0
101002,20020227,   83,    0
101002,20020228,   84,    0
101002,20020301,   77,    0
101002,20020302,   62,    0
101002,20020303,   75,    0
101002,20020304,   83,    0
101002,20020305,   76,    0
101002,20020306,   46,    0
101002,20020307,   68,    0
101002,20020308,   67,    0
101002,20020309,   69,    0
101002,20020310,   56,    0
101002,20020311,   64,    0
101002,20020312,   52,    0
101002,20020313,   72,    0
101002,20020314,   85,    0
101002,20020315,   82,    0
101002,20020316,   90,    0
101002,20020317,   83,    0
101002,20020318,   82,    0
101002,20020319,   80,    0
101002,20020320,   74,    0
101002,20020321,   62,    0
101002,20020322,   54,    0
101002,20020323,   40,    0
101002,20020324,   41,    0
101002,20020325,   40,    0
101002,20020326,   39,    0
101002,20020327,   38,    0
101002,20020328,   52,    0
101002,20020329,   59,    0
101002,20020330,   64,    0
101002,20020331,   47,    0
101002,20020401,   49,    0
101002,20020402,   44,    0
101002,20020403,   59,    0
101002,20020404,   49,    0
101002,20020405,   67,    0
101002,20020406,   86,    0
101002,20020407,   75,    0
101002,20020408,   68,    0
101002,20020409,   58,    0
101002,20020410,   74,    0
101002,20020411,   73,    0
101002,20020412,   79,    0
101002,20020413,   63,    0
101002,20020414,   55,    0
101002,20020415,   50,    0
101002,20020416,   54,    0
101002,20020417,   51,    0
101002,20020418,   56,    0
101002,20020419,   55,    0
101002,20020420,   47,    0
101002,20020421,   44,    0
101002,20020422,   38,    0
101002,20020423,   35,    0
101002,20020424,   39,    0
101002,20020425,   38,    0
101002,20020426,   38,    0
101002,20020427,   38,    0
101002,20020428,   44,    0
101002,20020429,   42,    0
101002,20020430,   50,    0
101002,20020501,   44,    0
101002,20020502,   54,    0
101002,20020503,   51,    0
101002,20020504,   46,    0
101002,20020505,   58,    0
101002,20020506,   76,    0
101002,20020507,   82,    0
101002,20020508,   94,    0
101002,20020509,   83,    0
101002,20020510,   65,    0
101002,20020511,   73,    0
101002,20020512,   67,    0
101002,20020513,   54,    0
101002,20020514,   58,    0
101002,20020515,   53,    0
101002,20020516,   47,    0
101002,20020517,   62,    0
101002,20020518,   58,    0
101002,20020519,   46,    0
101002,20020520,   42,    0
101002,20020521,   48,    0
101002,20020522,   59,    0
101002,20020523,   48,    0
101002,20020524,   50,    0
101002,20020525,   41,    0
101002,20020526,   43,    0
101002,20020527,   42,    0
101002,20020528,   44,    0
101002,20020529,   40,    0
101002,20020530,   41,    0
101002,20020531,   44,    0
101002,20020601,   44,    0
101002,20020602,   41,    0
101002,20020603,   46,    0
101002,20020604,   51,    0
101002,20020605,   60,    0
101002,20020606,   67,    0
101002,20020607,   60,    0
101002,20020608,   53,    0
101002,20020609,   49,    0
101002,20020610,   48,    0
101002,20020611,   38,    0
101002,20020612,   34,    0
101002,20020613,   32,    0
101002,20020614,   33,    0
101002,20020615,   32,    0
101002,20020616,   32,    0
101002,20020617,   33,    0
101002,20020618,   32,    0
101002,20020619,   42,    0
101002,20020620,   40,    0
101002,20020621,   34,    0
101002,20020622,   31,    0
101002,20020623,   32,    0
101002,20020624,   39,    0
101002,20020625,   44,    0
101002,20020626,   44,    0
101002,20020627,   38,    0
101002,20020628,   43,    0
101002,20020629,   38,    0
101002,20020630,   55,    0
101002,20020701,   64,    0
101002,20020702,   53,    0
101002,20020703,   35,    0
101002,20020704,   42,    0
101002,20020705,   39,    0
101002,20020706,   42,    0
101002,20020707,   49,    0
101002,20020708,   48,    0
101002,20020709,   44,    0
101002,20020710,   50,    0
101002,20020711,   41,    0
101002,20020712,   40,    0
101002,20020713,   43,    0
101002,20020714,   33,    0
101002,20020715,   39,    0
101002,20020716,   42,    0
101002,20020717,   38,    0
101002,20020718,   34,    0
101002,20020719,   32,    0
101002,20020720,   38,    0
101002,20020721,   43,    0
101002,20020722,   42,    0
101002,20020723,   49,    0
101002,20020724,   38,    0
101002,20020725,   42,    0
101002,20020726,   41,    0
101002,20020727,   37,    0
101002,20020728,   38,    0
101002,20020729,   36,    0
101002,20020730,   42,    0
101002,20020731,   47,    0
101002,20020801,   41,    0
101002,20020802,   32,    0
101002,20020803,   37,    0
101002,20020804,   36,    0
101002,20020805,   37,    0
101002,20020806,   41,    0
101002,20020807,   42,    0
101002,20020808,   39,    0
101002,20020809,   44,    0
101002,20020810,   51,    0
101002,20020811,   40,    0
101002,20020812,   44,    0
101002,20020813,   36,    0
101002,20020814,   43,    0
101002,20020815,   43,    0
101002,20020816,   42,    0
101002,20020817,   40,    0
101002,20020818,   40,    0
101002,20020819,   42,    0
101002,20020820,   39,    0
101002,20020821,   40,    0
101002,20020822,   43,    0
101002,20020823,   44,    0
101002,20020824,   55,    0
101002,20020825,   70,    0
101002,20020826,   68,    0
101002,20020827,   61,    0
101002,20020828,   52,    0
101002,20020829,   54,    0
101002,20020830,   46,    0
101002,20020831,   48,    0
101002,20020901,   51,    0
101002,20020902,   52,    0
101002,20020903,   53,    0
101002,20020904,   52,    0
101002,20020905,   53,    0
101002,20020906,   48,    0
101002,20020907,   48,    0
101002,20020908,   68,    0
101002,20020909,   64,    0
101002,20020910,   50,    0
101002,20020911,   44,    0
101002,20020912,   42,    0
101002,20020913,   48,    0
101002,20020914,   50,    0
101002,20020915,   56,    0
101002,20020916,   75,    0
101002,20020917,   80,    0
101002,20020918,   82,    0
101002,20020919,   73,    0
101002,20020920,   71,    0
101002,20020921,   78,    0
101002,20020922,   84,    0
101002,20020923,   71,    0
101002,20020924,   52,    0
101002,20020925,   52,    0
101002,20020926,   52,    0
101002,20020927,   44,    0
101002,20020928,   46,    0
101002,20020929,   45,    0
101002,20020930,   68,    0
101002,20021001,   86,    0
101002,20021002,   87,    0
101002,20021003,   75,    0
101002,20021004,   68,    0
101002,20021005,   62,    0
101002,20021006,   64,    0
101002,20021007,   57,    0
101002,20021008,   88,    0
101002,20021009,   78,    0
101002,20021010,   78,    0
101002,20021011,   64,    0
101002,20021012,   72,    0
101002,20021013,   82,    0
101002,20021014,   78,    0
101002,20021015,   84,    0
101002,20021016,   74,    0
101002,20021017,   74,    0
101002,20021018,   63,    0
101002,20021019,   64,    0
101002,20021020,   81,    0
101002,20021021,   83,    0
101002,20021022,   79,    0
101002,20021023,   69,    0
101002,20021024,   80,    0
101002,20021025,   85,    0
101002,20021026,   90,    0
101002,20021027,   80,    0
101002,20021028,   63,    0
101002,20021029,   69,    0
101002,20021030,   76,    0
101002,20021031,   79,    0
101002,20021101,   86,    0
101002,20021102,   93,    0
101002,20021103,   84,    0
101002,20021104,   65,    0
101002,20021105,   68,    0
101002,20021106,   74,    0
101002,20021107,   47,    0
101002,20021108,   61,    0
101002,20021109,   53,    0
101002,20021110,   74,    0
101002,20021111,   84,    0
101002,20021112,   82,    0
101002,20021113,   84,    0
101002,20021114,   93,    0
101002,20021115,   90,    0
101002,20021116,   93,    0
101002,20021117,   88,    0
101002,20021118,   90,    0
101002,20021119,   91,    0
101002,20021120,   80,    0
101002,20021121,   88,    0
101002,20021122,   91,    0
101002,20021123,   89,    0
101002,20021124,   94,    0
101002,20021125,   87,    0
101002,20021126,   90,    0
101002,20021127,   93,    0
101002,20021128,   78,    0
101002,20021129,   86,    0
101002,20021130,   73,    0
101002,20021201,   84,    0
101002,20021202,   74,    0
101002,20021203,   68,    0
101002,20021204,   77,    0
101002,20021205,   77,    0
101002,20021206,   62,    0
101002,20021207,   77,    0
101002,20021208,   77,    0
101002,20021209,   87,    0
101002,20021210,   90,    0
101002,20021211,   88,    0
101002,20021212,   86,    0
101002,20021213,   85,    0
101002,20021214,   88,    0
101002,20021215,   91,    0
101002,20021216,   78,    0
101002,20021217,   95,    0
101002,20021218,   95,    0
101002,20021219,   93,    0
101002,20021220,   92,    0
101002,20021221,   94,    0
101002,20021222,   84,    0
101002,20021223,   82,    0
101002,20021224,   94,    0
101002,20021225,   94,    0
101002,20021226,   91,    0
101002,20021227,   87,    0
101002,20021228,   67,    0
101002,20021229,   78,    0
101002,20021230,   89,    0
101002,20021231,   71,    0
101002,20030101,   91,    0
101002,20030102,   96,    0
101002,20030103,   86,    0
101002,20030104,   80,    0
101002,20030105,   88,    0
101002,20030106,   72,    0
101002,20030107,   85,    0
101002,20030108,   82,    0
101002,20030109,   78,    0
101002,20030110,   62,    0
101002,20030111,   70,    0
101002,20030112,   69,    0
101002,20030113,   62,    0
101002,20030114,   61,    0
101002,20030115,   70,    0
101002,20030116,   72,    0
101002,20030117,   79,    0
101002,20030118,   92,    0
101002,20030119,   71,    0
101002,20030120,   88,    0
101002,20030121,   83,    0
101002,20030122,   88,    0
101002,20030123,   66,    0
101002,20030124,   56,    0
101002,20030125,   54,    0
101002,20030126,   56,    0
101002,20030127,   60,    0
101002,20030128,   62,    0
101002,20030129,   60,    0
101002,20030130,   56,    0
101002,20030131,   64,    0
101002,20030201,   60,    0
101002,20030202,   68,    0
101002,20030203,   66,    0
101002,20030204,   64,    0
101002,20030205,   64,    0
101002,20030206,   66,    0
101002,20030207,   72,    0
101002,20030208,   72,    0
101002,20030209,   72,    0
101002,20030210,   64,    0
101002,20030211,   65,    0
101002,20030212,   74,    0
101002,20030213,   58,    0
101002,20030214,   53,    0
101002,20030215,   55,    0
101002,20030216,   49,    0
101002,20030217,   46,    0
101002,20030218,   63,    0
101002,20030219,   84,    0
101002,20030220,   76,    0
101002,20030221,   70,    0
101002,20030222,   82,    0
101002,20030223,   84,    0
101002,20030224,   76,    0
101002,20030225,   88,    0
101002,20030226,   83,    0
101002,20030227,   68,    0
101002,20030228,   78,    0
101002,20030301,   83,    0
101002,20030302,   82,    0
101002,20030303,   71,    0
101002,20030304,   70,    0
101002,20030305,   72,    0
101002,20030306,   56,    0
101002,20030307,   56,    0
101002,20030308,   54,    0
101002,20030309,   58,    0
101002,20030310,   50,    0
101002,20030311,   48,    0
101002,20030312,   47,    0
101002,20030313,   37,    0
101002,20030314,   50,    0
101002,20030315,   60,    0
